741
741
741
741
742
742
742
742
743
743
743
305
305
305
66
66
66
140
1086
1086
1086
1086
1152
1152
1152
1152
1231
1231
1231
1231
1225
1225
1225
1225
1182
1079
1182
1182
1097
1197
1184
1079
1081
1129
1079
1081
1081
1137
1081
19
19
19
19
5
5
13
1264
1264
743
1097
