96
96
96
708
708
709
710
919
42
42
93
150
150
178
178
235
1231
1231
1231
1227
1227
1227
1225
1225
1205
1094
1094
1094
1094
1079
1079
1152
1152
1086
1086
1149
1097
1116
1174
1261
1261
1261
1261
1250
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
