candidate_archetype,exact_deck_hash,opponent_archetype,aggregation_method,unit_key,raw_games,raw_wins,raw_losses,raw_draws,raw_result_rate,included_games,aggregated_units,unit_games_min,unit_games_median,unit_games_max,max_unit_game_share,result_rate,method_envelope_min,method_envelope_max,method_envelope_width,loo_date_min,loo_date_max,loo_team_min,loo_team_max,loo_opponent_team_min,loo_opponent_team_max,loo_team_pair_min,loo_team_pair_max,ranking_stability,cell_evidence_status
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,alakazam_psychic,EXACT_PAIR_DAY_TEAM_PAIR_WITHIN,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,alakazam_psychic,DATE_OUTER_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,alakazam_psychic,EXACT_PAIR_OUTER_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,cynthia_garchomp,EPISODE_RAW,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,cynthia_garchomp,TEAM_PAIR_DAY_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,cynthia_garchomp,TEAM_PAIR_DAY_LEGACY_THREE_KEY,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,cynthia_garchomp,TEAM_PAIR_DAY_EXCLUDE_SINGLE_GAME_UNITS,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,cynthia_garchomp,TEAM_PAIR_DAY_MIN_5_GAMES,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,cynthia_garchomp,EXACT_PAIR_DAY_EPISODE_WITHIN,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,cynthia_garchomp,EXACT_PAIR_DAY_TEAM_PAIR_WITHIN,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,cynthia_garchomp,DATE_OUTER_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,cynthia_garchomp,EXACT_PAIR_OUTER_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,rocket_mewtwo_spidops,EPISODE_RAW,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,rocket_mewtwo_spidops,TEAM_PAIR_DAY_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,rocket_mewtwo_spidops,TEAM_PAIR_DAY_LEGACY_THREE_KEY,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,rocket_mewtwo_spidops,TEAM_PAIR_DAY_EXCLUDE_SINGLE_GAME_UNITS,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,rocket_mewtwo_spidops,TEAM_PAIR_DAY_MIN_5_GAMES,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,rocket_mewtwo_spidops,EXACT_PAIR_DAY_EPISODE_WITHIN,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,rocket_mewtwo_spidops,EXACT_PAIR_DAY_TEAM_PAIR_WITHIN,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,rocket_mewtwo_spidops,DATE_OUTER_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,rocket_mewtwo_spidops,EXACT_PAIR_OUTER_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,kangaskhan_crustle,EPISODE_RAW,episode_id+player_index,1,1,0,0,1.00000000,1,1,1,1.00000000,1,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,,,,,,,,,STABLE_ABOVE_0_5,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,kangaskhan_crustle,TEAM_PAIR_DAY_EQUAL,date+team_id+opponent_team_id+deck_hash+opponent_deck_hash,1,1,0,0,1.00000000,1,1,1,1.00000000,1,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,,,,,,,,,STABLE_ABOVE_0_5,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,kangaskhan_crustle,TEAM_PAIR_DAY_LEGACY_THREE_KEY,date+team_id+opponent_team_id,1,1,0,0,1.00000000,1,1,1,1.00000000,1,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,,,,,,,,,STABLE_ABOVE_0_5,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,kangaskhan_crustle,TEAM_PAIR_DAY_EXCLUDE_SINGLE_GAME_UNITS,date+team_id+opponent_team_id+deck_hash+opponent_deck_hash;min_games=2,1,1,0,0,1.00000000,0,0,,,,,,1.00000000,1.00000000,0.00000000,,,,,,,,,STABLE_ABOVE_0_5,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,kangaskhan_crustle,TEAM_PAIR_DAY_MIN_5_GAMES,date+team_id+opponent_team_id+deck_hash+opponent_deck_hash;min_games=5,1,1,0,0,1.00000000,0,0,,,,,,1.00000000,1.00000000,0.00000000,,,,,,,,,STABLE_ABOVE_0_5,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,kangaskhan_crustle,EXACT_PAIR_DAY_EPISODE_WITHIN,date+deck_hash+opponent_deck_hash,1,1,0,0,1.00000000,1,1,1,1.00000000,1,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,,,,,,,,,STABLE_ABOVE_0_5,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,kangaskhan_crustle,EXACT_PAIR_DAY_TEAM_PAIR_WITHIN,date+deck_hash+opponent_deck_hash;team_pair_day_within,1,1,0,0,1.00000000,1,1,1,1.00000000,1,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,,,,,,,,,STABLE_ABOVE_0_5,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,kangaskhan_crustle,DATE_OUTER_EQUAL,date_outer;team_pair_day_within,1,1,0,0,1.00000000,1,1,1,1.00000000,1,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,,,,,,,,,STABLE_ABOVE_0_5,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,76b7f090c528b45acb91b4a60d6787d8004321f87a812aa92013a3224b0b5719,kangaskhan_crustle,EXACT_PAIR_OUTER_EQUAL,deck_hash+opponent_deck_hash_outer;date_within,1,1,0,0,1.00000000,1,1,1,1.00000000,1,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,,,,,,,,,STABLE_ABOVE_0_5,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,marnie_grimmsnarl,EPISODE_RAW,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,marnie_grimmsnarl,TEAM_PAIR_DAY_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,marnie_grimmsnarl,TEAM_PAIR_DAY_LEGACY_THREE_KEY,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,marnie_grimmsnarl,TEAM_PAIR_DAY_EXCLUDE_SINGLE_GAME_UNITS,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,marnie_grimmsnarl,TEAM_PAIR_DAY_MIN_5_GAMES,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,marnie_grimmsnarl,EXACT_PAIR_DAY_EPISODE_WITHIN,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,marnie_grimmsnarl,EXACT_PAIR_DAY_TEAM_PAIR_WITHIN,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,marnie_grimmsnarl,DATE_OUTER_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,marnie_grimmsnarl,EXACT_PAIR_OUTER_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,alakazam_psychic,EPISODE_RAW,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,alakazam_psychic,TEAM_PAIR_DAY_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,alakazam_psychic,TEAM_PAIR_DAY_LEGACY_THREE_KEY,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,alakazam_psychic,TEAM_PAIR_DAY_EXCLUDE_SINGLE_GAME_UNITS,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,alakazam_psychic,TEAM_PAIR_DAY_MIN_5_GAMES,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,alakazam_psychic,EXACT_PAIR_DAY_EPISODE_WITHIN,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,alakazam_psychic,EXACT_PAIR_DAY_TEAM_PAIR_WITHIN,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,alakazam_psychic,DATE_OUTER_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,alakazam_psychic,EXACT_PAIR_OUTER_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,cynthia_garchomp,EPISODE_RAW,episode_id+player_index,1,0,1,0,0.00000000,1,1,1,1.00000000,1,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,STABLE_BELOW_0_5,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,cynthia_garchomp,TEAM_PAIR_DAY_EQUAL,date+team_id+opponent_team_id+deck_hash+opponent_deck_hash,1,0,1,0,0.00000000,1,1,1,1.00000000,1,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,STABLE_BELOW_0_5,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,cynthia_garchomp,TEAM_PAIR_DAY_LEGACY_THREE_KEY,date+team_id+opponent_team_id,1,0,1,0,0.00000000,1,1,1,1.00000000,1,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,STABLE_BELOW_0_5,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,cynthia_garchomp,TEAM_PAIR_DAY_EXCLUDE_SINGLE_GAME_UNITS,date+team_id+opponent_team_id+deck_hash+opponent_deck_hash;min_games=2,1,0,1,0,0.00000000,0,0,,,,,,0.00000000,0.00000000,0.00000000,,,,,,,,,STABLE_BELOW_0_5,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,cynthia_garchomp,TEAM_PAIR_DAY_MIN_5_GAMES,date+team_id+opponent_team_id+deck_hash+opponent_deck_hash;min_games=5,1,0,1,0,0.00000000,0,0,,,,,,0.00000000,0.00000000,0.00000000,,,,,,,,,STABLE_BELOW_0_5,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,cynthia_garchomp,EXACT_PAIR_DAY_EPISODE_WITHIN,date+deck_hash+opponent_deck_hash,1,0,1,0,0.00000000,1,1,1,1.00000000,1,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,STABLE_BELOW_0_5,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,cynthia_garchomp,EXACT_PAIR_DAY_TEAM_PAIR_WITHIN,date+deck_hash+opponent_deck_hash;team_pair_day_within,1,0,1,0,0.00000000,1,1,1,1.00000000,1,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,STABLE_BELOW_0_5,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,cynthia_garchomp,DATE_OUTER_EQUAL,date_outer;team_pair_day_within,1,0,1,0,0.00000000,1,1,1,1.00000000,1,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,STABLE_BELOW_0_5,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,cynthia_garchomp,EXACT_PAIR_OUTER_EQUAL,deck_hash+opponent_deck_hash_outer;date_within,1,0,1,0,0.00000000,1,1,1,1.00000000,1,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,STABLE_BELOW_0_5,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,rocket_mewtwo_spidops,EPISODE_RAW,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,rocket_mewtwo_spidops,TEAM_PAIR_DAY_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,rocket_mewtwo_spidops,TEAM_PAIR_DAY_LEGACY_THREE_KEY,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,rocket_mewtwo_spidops,TEAM_PAIR_DAY_EXCLUDE_SINGLE_GAME_UNITS,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,rocket_mewtwo_spidops,TEAM_PAIR_DAY_MIN_5_GAMES,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,rocket_mewtwo_spidops,EXACT_PAIR_DAY_EPISODE_WITHIN,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,rocket_mewtwo_spidops,EXACT_PAIR_DAY_TEAM_PAIR_WITHIN,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,rocket_mewtwo_spidops,DATE_OUTER_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,rocket_mewtwo_spidops,EXACT_PAIR_OUTER_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,kangaskhan_crustle,EPISODE_RAW,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,kangaskhan_crustle,TEAM_PAIR_DAY_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,kangaskhan_crustle,TEAM_PAIR_DAY_LEGACY_THREE_KEY,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,kangaskhan_crustle,TEAM_PAIR_DAY_EXCLUDE_SINGLE_GAME_UNITS,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,kangaskhan_crustle,TEAM_PAIR_DAY_MIN_5_GAMES,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,kangaskhan_crustle,EXACT_PAIR_DAY_EPISODE_WITHIN,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,kangaskhan_crustle,EXACT_PAIR_DAY_TEAM_PAIR_WITHIN,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,kangaskhan_crustle,DATE_OUTER_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,97934924dd727dbc7acadc1f029b4ebffab8b06a2a47ab48a9193a1805c4c574,kangaskhan_crustle,EXACT_PAIR_OUTER_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,d9d823b6d4021728bd8676d61ff3f5018097a65cde99c3e3daa99f83db8432ef,marnie_grimmsnarl,EPISODE_RAW,episode_id+player_index,3,2,1,0,0.66666667,3,3,1,1.00000000,1,0.33333333,0.66666667,0.50000000,0.75000000,0.25000000,,,,,0.50000000,1.00000000,0.50000000,1.00000000,SENSITIVE,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,d9d823b6d4021728bd8676d61ff3f5018097a65cde99c3e3daa99f83db8432ef,marnie_grimmsnarl,TEAM_PAIR_DAY_EQUAL,date+team_id+opponent_team_id+deck_hash+opponent_deck_hash,3,2,1,0,0.66666667,3,2,1,1.50000000,2,0.66666667,0.75000000,0.50000000,0.75000000,0.25000000,,,,,0.50000000,1.00000000,0.50000000,1.00000000,SENSITIVE,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,d9d823b6d4021728bd8676d61ff3f5018097a65cde99c3e3daa99f83db8432ef,marnie_grimmsnarl,TEAM_PAIR_DAY_LEGACY_THREE_KEY,date+team_id+opponent_team_id,3,2,1,0,0.66666667,3,2,1,1.50000000,2,0.66666667,0.75000000,0.50000000,0.75000000,0.25000000,,,,,0.50000000,1.00000000,0.50000000,1.00000000,SENSITIVE,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,d9d823b6d4021728bd8676d61ff3f5018097a65cde99c3e3daa99f83db8432ef,marnie_grimmsnarl,TEAM_PAIR_DAY_EXCLUDE_SINGLE_GAME_UNITS,date+team_id+opponent_team_id+deck_hash+opponent_deck_hash;min_games=2,3,2,1,0,0.66666667,2,1,2,2.00000000,2,1.00000000,0.50000000,0.50000000,0.75000000,0.25000000,,,,,0.50000000,0.50000000,0.50000000,0.50000000,SENSITIVE,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,d9d823b6d4021728bd8676d61ff3f5018097a65cde99c3e3daa99f83db8432ef,marnie_grimmsnarl,TEAM_PAIR_DAY_MIN_5_GAMES,date+team_id+opponent_team_id+deck_hash+opponent_deck_hash;min_games=5,3,2,1,0,0.66666667,0,0,,,,,,0.50000000,0.75000000,0.25000000,,,,,,,,,SENSITIVE,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,d9d823b6d4021728bd8676d61ff3f5018097a65cde99c3e3daa99f83db8432ef,marnie_grimmsnarl,EXACT_PAIR_DAY_EPISODE_WITHIN,date+deck_hash+opponent_deck_hash,3,2,1,0,0.66666667,3,1,3,3.00000000,3,1.00000000,0.66666667,0.50000000,0.75000000,0.25000000,,,,,0.50000000,1.00000000,0.50000000,1.00000000,SENSITIVE,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,d9d823b6d4021728bd8676d61ff3f5018097a65cde99c3e3daa99f83db8432ef,marnie_grimmsnarl,EXACT_PAIR_DAY_TEAM_PAIR_WITHIN,date+deck_hash+opponent_deck_hash;team_pair_day_within,3,2,1,0,0.66666667,3,1,3,3.00000000,3,1.00000000,0.75000000,0.50000000,0.75000000,0.25000000,,,,,0.50000000,1.00000000,0.50000000,1.00000000,SENSITIVE,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,d9d823b6d4021728bd8676d61ff3f5018097a65cde99c3e3daa99f83db8432ef,marnie_grimmsnarl,DATE_OUTER_EQUAL,date_outer;team_pair_day_within,3,2,1,0,0.66666667,3,1,3,3.00000000,3,1.00000000,0.75000000,0.50000000,0.75000000,0.25000000,,,,,0.50000000,1.00000000,0.50000000,1.00000000,SENSITIVE,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,d9d823b6d4021728bd8676d61ff3f5018097a65cde99c3e3daa99f83db8432ef,marnie_grimmsnarl,EXACT_PAIR_OUTER_EQUAL,deck_hash+opponent_deck_hash_outer;date_within,3,2,1,0,0.66666667,3,1,3,3.00000000,3,1.00000000,0.66666667,0.50000000,0.75000000,0.25000000,,,,,0.50000000,1.00000000,0.50000000,1.00000000,SENSITIVE,OBSERVED_LOW_SAMPLE
kangaskhan_crustle,d9d823b6d4021728bd8676d61ff3f5018097a65cde99c3e3daa99f83db8432ef,alakazam_psychic,EPISODE_RAW,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
kangaskhan_crustle,d9d823b6d4021728bd8676d61ff3f5018097a65cde99c3e3daa99f83db8432ef,alakazam_psychic,TEAM_PAIR_DAY_EQUAL,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,UNOBSERVED,UNOBSERVED
