candidate_archetype,exact_deck_hash,scenario,assumed_uncertain_result,major_meta_weight_total,adequately_observed_weight,low_sample_weight,unobserved_weight,uncertain_weight,adequate_observed_contribution,observed_all_weight,observed_all_contribution,scenario_result,scenario_is_assumption,adequate_major_matchups,low_sample_major_matchups,unobserved_major_matchups,meta_weight_basis,interpretation
kangaskhan_crustle,d9d823b6d4021728bd8676d61ff3f5018097a65cde99c3e3daa99f83db8432ef,UNCERTAIN_AS_1,1.00000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.32142857,1.00000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
kangaskhan_crustle,d9d823b6d4021728bd8676d61ff3f5018097a65cde99c3e3daa99f83db8432ef,OBSERVED_WORST_FILL,,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.32142857,,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
kangaskhan_crustle,d9d823b6d4021728bd8676d61ff3f5018097a65cde99c3e3daa99f83db8432ef,OBSERVED_ONLY_RENORMALIZED_LEGACY,,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.32142857,0.75000000,False,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,OBSERVED_CELLS_ONLY_RENORMALIZED_NOT_FULL_META_ESTIMATE
marnie_grimmsnarl,4194e1d86dc0188c5bff8f2bb73dc4351aed38f266335934abbe58b9cddbf6b3,UNOBSERVED_ONLY_AS_0,0.00000000,1.00000000,0.91836735,0.08163265,0.00000000,0.08163265,0.48363459,1.00000000,0.50404276,0.50404276,True,marnie_grimmsnarl|alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops,kangaskhan_crustle,,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,4194e1d86dc0188c5bff8f2bb73dc4351aed38f266335934abbe58b9cddbf6b3,UNOBSERVED_ONLY_AS_0_25,0.25000000,1.00000000,0.91836735,0.08163265,0.00000000,0.08163265,0.48363459,1.00000000,0.50404276,0.50404276,True,marnie_grimmsnarl|alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops,kangaskhan_crustle,,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,4194e1d86dc0188c5bff8f2bb73dc4351aed38f266335934abbe58b9cddbf6b3,UNOBSERVED_ONLY_AS_0_50,0.50000000,1.00000000,0.91836735,0.08163265,0.00000000,0.08163265,0.48363459,1.00000000,0.50404276,0.50404276,True,marnie_grimmsnarl|alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops,kangaskhan_crustle,,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,4194e1d86dc0188c5bff8f2bb73dc4351aed38f266335934abbe58b9cddbf6b3,UNCERTAIN_AS_0,0.00000000,1.00000000,0.91836735,0.08163265,0.00000000,0.08163265,0.48363459,1.00000000,0.50404276,0.48363459,True,marnie_grimmsnarl|alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops,kangaskhan_crustle,,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,4194e1d86dc0188c5bff8f2bb73dc4351aed38f266335934abbe58b9cddbf6b3,UNCERTAIN_AS_0_25,0.25000000,1.00000000,0.91836735,0.08163265,0.00000000,0.08163265,0.48363459,1.00000000,0.50404276,0.50404276,True,marnie_grimmsnarl|alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops,kangaskhan_crustle,,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,4194e1d86dc0188c5bff8f2bb73dc4351aed38f266335934abbe58b9cddbf6b3,UNCERTAIN_AS_0_50,0.50000000,1.00000000,0.91836735,0.08163265,0.00000000,0.08163265,0.48363459,1.00000000,0.50404276,0.52445092,True,marnie_grimmsnarl|alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops,kangaskhan_crustle,,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,4194e1d86dc0188c5bff8f2bb73dc4351aed38f266335934abbe58b9cddbf6b3,UNCERTAIN_AS_1,1.00000000,1.00000000,0.91836735,0.08163265,0.00000000,0.08163265,0.48363459,1.00000000,0.50404276,0.56526725,True,marnie_grimmsnarl|alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops,kangaskhan_crustle,,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,4194e1d86dc0188c5bff8f2bb73dc4351aed38f266335934abbe58b9cddbf6b3,OBSERVED_WORST_FILL,0.41179654,1.00000000,0.91836735,0.08163265,0.00000000,0.08163265,0.48363459,1.00000000,0.50404276,0.51725064,True,marnie_grimmsnarl|alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops,kangaskhan_crustle,,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,4194e1d86dc0188c5bff8f2bb73dc4351aed38f266335934abbe58b9cddbf6b3,OBSERVED_ONLY_RENORMALIZED_LEGACY,,1.00000000,0.91836735,0.08163265,0.00000000,0.08163265,0.48363459,1.00000000,0.50404276,0.50404276,False,marnie_grimmsnarl|alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops,kangaskhan_crustle,,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,OBSERVED_CELLS_ONLY_RENORMALIZED_NOT_FULL_META_ESTIMATE
marnie_grimmsnarl,41bdf9d5d3c36ee70007a5d4967839bf960feb66a8f7e3c77ad73bfec973c061,UNOBSERVED_ONLY_AS_0,0.00000000,1.00000000,0.14285714,0.77551020,0.08163265,0.85714286,0.04761905,0.91836735,0.33877551,0.33877551,True,cynthia_garchomp,marnie_grimmsnarl|alakazam_psychic|rocket_mewtwo_spidops,kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,41bdf9d5d3c36ee70007a5d4967839bf960feb66a8f7e3c77ad73bfec973c061,UNOBSERVED_ONLY_AS_0_25,0.25000000,1.00000000,0.14285714,0.77551020,0.08163265,0.85714286,0.04761905,0.91836735,0.33877551,0.35918367,True,cynthia_garchomp,marnie_grimmsnarl|alakazam_psychic|rocket_mewtwo_spidops,kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,41bdf9d5d3c36ee70007a5d4967839bf960feb66a8f7e3c77ad73bfec973c061,UNOBSERVED_ONLY_AS_0_50,0.50000000,1.00000000,0.14285714,0.77551020,0.08163265,0.85714286,0.04761905,0.91836735,0.33877551,0.37959184,True,cynthia_garchomp,marnie_grimmsnarl|alakazam_psychic|rocket_mewtwo_spidops,kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,41bdf9d5d3c36ee70007a5d4967839bf960feb66a8f7e3c77ad73bfec973c061,UNCERTAIN_AS_0,0.00000000,1.00000000,0.14285714,0.77551020,0.08163265,0.85714286,0.04761905,0.91836735,0.33877551,0.04761905,True,cynthia_garchomp,marnie_grimmsnarl|alakazam_psychic|rocket_mewtwo_spidops,kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,41bdf9d5d3c36ee70007a5d4967839bf960feb66a8f7e3c77ad73bfec973c061,UNCERTAIN_AS_0_25,0.25000000,1.00000000,0.14285714,0.77551020,0.08163265,0.85714286,0.04761905,0.91836735,0.33877551,0.26190476,True,cynthia_garchomp,marnie_grimmsnarl|alakazam_psychic|rocket_mewtwo_spidops,kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,41bdf9d5d3c36ee70007a5d4967839bf960feb66a8f7e3c77ad73bfec973c061,UNCERTAIN_AS_0_50,0.50000000,1.00000000,0.14285714,0.77551020,0.08163265,0.85714286,0.04761905,0.91836735,0.33877551,0.47619048,True,cynthia_garchomp,marnie_grimmsnarl|alakazam_psychic|rocket_mewtwo_spidops,kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,41bdf9d5d3c36ee70007a5d4967839bf960feb66a8f7e3c77ad73bfec973c061,UNCERTAIN_AS_1,1.00000000,1.00000000,0.14285714,0.77551020,0.08163265,0.85714286,0.04761905,0.91836735,0.33877551,0.90476190,True,cynthia_garchomp,marnie_grimmsnarl|alakazam_psychic|rocket_mewtwo_spidops,kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,41bdf9d5d3c36ee70007a5d4967839bf960feb66a8f7e3c77ad73bfec973c061,OBSERVED_WORST_FILL,0.33333333,1.00000000,0.14285714,0.77551020,0.08163265,0.85714286,0.04761905,0.91836735,0.33877551,0.33333333,True,cynthia_garchomp,marnie_grimmsnarl|alakazam_psychic|rocket_mewtwo_spidops,kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,41bdf9d5d3c36ee70007a5d4967839bf960feb66a8f7e3c77ad73bfec973c061,OBSERVED_ONLY_RENORMALIZED_LEGACY,,1.00000000,0.14285714,0.77551020,0.08163265,0.85714286,0.04761905,0.91836735,0.33877551,0.36888889,False,cynthia_garchomp,marnie_grimmsnarl|alakazam_psychic|rocket_mewtwo_spidops,kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,OBSERVED_CELLS_ONLY_RENORMALIZED_NOT_FULL_META_ESTIMATE
marnie_grimmsnarl,844bf7ad54baf1fa12555e1c75076f24b7becdf8d6b5470ef758b101a7177181,UNOBSERVED_ONLY_AS_0,0.00000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.00000000,0.00000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,844bf7ad54baf1fa12555e1c75076f24b7becdf8d6b5470ef758b101a7177181,UNOBSERVED_ONLY_AS_0_25,0.25000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.00000000,0.14285714,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,844bf7ad54baf1fa12555e1c75076f24b7becdf8d6b5470ef758b101a7177181,UNOBSERVED_ONLY_AS_0_50,0.50000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.00000000,0.28571429,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,844bf7ad54baf1fa12555e1c75076f24b7becdf8d6b5470ef758b101a7177181,UNCERTAIN_AS_0,0.00000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.00000000,0.00000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,844bf7ad54baf1fa12555e1c75076f24b7becdf8d6b5470ef758b101a7177181,UNCERTAIN_AS_0_25,0.25000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.00000000,0.25000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,844bf7ad54baf1fa12555e1c75076f24b7becdf8d6b5470ef758b101a7177181,UNCERTAIN_AS_0_50,0.50000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.00000000,0.50000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,844bf7ad54baf1fa12555e1c75076f24b7becdf8d6b5470ef758b101a7177181,UNCERTAIN_AS_1,1.00000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.00000000,1.00000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,844bf7ad54baf1fa12555e1c75076f24b7becdf8d6b5470ef758b101a7177181,OBSERVED_WORST_FILL,,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.00000000,,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
marnie_grimmsnarl,844bf7ad54baf1fa12555e1c75076f24b7becdf8d6b5470ef758b101a7177181,OBSERVED_ONLY_RENORMALIZED_LEGACY,,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.00000000,0.00000000,False,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,OBSERVED_CELLS_ONLY_RENORMALIZED_NOT_FULL_META_ESTIMATE
rocket_mewtwo_spidops,08cdc986c1077da2e1bd5563b7759e7183aa0abee20dd68bf668406195b945f4,UNOBSERVED_ONLY_AS_0,0.00000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.21428571,0.21428571,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,08cdc986c1077da2e1bd5563b7759e7183aa0abee20dd68bf668406195b945f4,UNOBSERVED_ONLY_AS_0_25,0.25000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.21428571,0.35714286,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,08cdc986c1077da2e1bd5563b7759e7183aa0abee20dd68bf668406195b945f4,UNOBSERVED_ONLY_AS_0_50,0.50000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.21428571,0.50000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,08cdc986c1077da2e1bd5563b7759e7183aa0abee20dd68bf668406195b945f4,UNCERTAIN_AS_0,0.00000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.21428571,0.00000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,08cdc986c1077da2e1bd5563b7759e7183aa0abee20dd68bf668406195b945f4,UNCERTAIN_AS_0_25,0.25000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.21428571,0.25000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,08cdc986c1077da2e1bd5563b7759e7183aa0abee20dd68bf668406195b945f4,UNCERTAIN_AS_0_50,0.50000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.21428571,0.50000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,08cdc986c1077da2e1bd5563b7759e7183aa0abee20dd68bf668406195b945f4,UNCERTAIN_AS_1,1.00000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.21428571,1.00000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,08cdc986c1077da2e1bd5563b7759e7183aa0abee20dd68bf668406195b945f4,OBSERVED_WORST_FILL,,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.21428571,,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,08cdc986c1077da2e1bd5563b7759e7183aa0abee20dd68bf668406195b945f4,OBSERVED_ONLY_RENORMALIZED_LEGACY,,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.21428571,0.50000000,False,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,OBSERVED_CELLS_ONLY_RENORMALIZED_NOT_FULL_META_ESTIMATE
rocket_mewtwo_spidops,0eae05da298f9c733b58c3800362e43a58fdfb8082a62e263b2590df17530dbb,UNOBSERVED_ONLY_AS_0,0.00000000,1.00000000,0.00000000,0.08163265,0.91836735,1.00000000,0.00000000,0.08163265,0.08163265,0.08163265,True,,kangaskhan_crustle,marnie_grimmsnarl|alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,0eae05da298f9c733b58c3800362e43a58fdfb8082a62e263b2590df17530dbb,UNOBSERVED_ONLY_AS_0_25,0.25000000,1.00000000,0.00000000,0.08163265,0.91836735,1.00000000,0.00000000,0.08163265,0.08163265,0.31122449,True,,kangaskhan_crustle,marnie_grimmsnarl|alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,0eae05da298f9c733b58c3800362e43a58fdfb8082a62e263b2590df17530dbb,UNOBSERVED_ONLY_AS_0_50,0.50000000,1.00000000,0.00000000,0.08163265,0.91836735,1.00000000,0.00000000,0.08163265,0.08163265,0.54081633,True,,kangaskhan_crustle,marnie_grimmsnarl|alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,0eae05da298f9c733b58c3800362e43a58fdfb8082a62e263b2590df17530dbb,UNCERTAIN_AS_0,0.00000000,1.00000000,0.00000000,0.08163265,0.91836735,1.00000000,0.00000000,0.08163265,0.08163265,0.00000000,True,,kangaskhan_crustle,marnie_grimmsnarl|alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,0eae05da298f9c733b58c3800362e43a58fdfb8082a62e263b2590df17530dbb,UNCERTAIN_AS_0_25,0.25000000,1.00000000,0.00000000,0.08163265,0.91836735,1.00000000,0.00000000,0.08163265,0.08163265,0.25000000,True,,kangaskhan_crustle,marnie_grimmsnarl|alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,0eae05da298f9c733b58c3800362e43a58fdfb8082a62e263b2590df17530dbb,UNCERTAIN_AS_0_50,0.50000000,1.00000000,0.00000000,0.08163265,0.91836735,1.00000000,0.00000000,0.08163265,0.08163265,0.50000000,True,,kangaskhan_crustle,marnie_grimmsnarl|alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,0eae05da298f9c733b58c3800362e43a58fdfb8082a62e263b2590df17530dbb,UNCERTAIN_AS_1,1.00000000,1.00000000,0.00000000,0.08163265,0.91836735,1.00000000,0.00000000,0.08163265,0.08163265,1.00000000,True,,kangaskhan_crustle,marnie_grimmsnarl|alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,0eae05da298f9c733b58c3800362e43a58fdfb8082a62e263b2590df17530dbb,OBSERVED_WORST_FILL,,1.00000000,0.00000000,0.08163265,0.91836735,1.00000000,0.00000000,0.08163265,0.08163265,,True,,kangaskhan_crustle,marnie_grimmsnarl|alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,0eae05da298f9c733b58c3800362e43a58fdfb8082a62e263b2590df17530dbb,OBSERVED_ONLY_RENORMALIZED_LEGACY,,1.00000000,0.00000000,0.08163265,0.91836735,1.00000000,0.00000000,0.08163265,0.08163265,1.00000000,False,,kangaskhan_crustle,marnie_grimmsnarl|alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,OBSERVED_CELLS_ONLY_RENORMALIZED_NOT_FULL_META_ESTIMATE
rocket_mewtwo_spidops,2a45004015205c6f997100b0559baae28a6f00745810a4d7c83d30e31f0452c0,UNOBSERVED_ONLY_AS_0,0.00000000,1.00000000,0.42857143,0.14285714,0.42857143,0.57142857,0.09428571,0.57142857,0.11809524,0.11809524,True,marnie_grimmsnarl,cynthia_garchomp,alakazam_psychic|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,2a45004015205c6f997100b0559baae28a6f00745810a4d7c83d30e31f0452c0,UNOBSERVED_ONLY_AS_0_25,0.25000000,1.00000000,0.42857143,0.14285714,0.42857143,0.57142857,0.09428571,0.57142857,0.11809524,0.22523810,True,marnie_grimmsnarl,cynthia_garchomp,alakazam_psychic|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,2a45004015205c6f997100b0559baae28a6f00745810a4d7c83d30e31f0452c0,UNOBSERVED_ONLY_AS_0_50,0.50000000,1.00000000,0.42857143,0.14285714,0.42857143,0.57142857,0.09428571,0.57142857,0.11809524,0.33238095,True,marnie_grimmsnarl,cynthia_garchomp,alakazam_psychic|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,2a45004015205c6f997100b0559baae28a6f00745810a4d7c83d30e31f0452c0,UNCERTAIN_AS_0,0.00000000,1.00000000,0.42857143,0.14285714,0.42857143,0.57142857,0.09428571,0.57142857,0.11809524,0.09428571,True,marnie_grimmsnarl,cynthia_garchomp,alakazam_psychic|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,2a45004015205c6f997100b0559baae28a6f00745810a4d7c83d30e31f0452c0,UNCERTAIN_AS_0_25,0.25000000,1.00000000,0.42857143,0.14285714,0.42857143,0.57142857,0.09428571,0.57142857,0.11809524,0.23714286,True,marnie_grimmsnarl,cynthia_garchomp,alakazam_psychic|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
