96
96
96
756
756
756
1071
1071
1071
184
184
63
63
209
75
108
140
978
1198
1198
1198
1198
1205
1205
1121
1121
1121
1121
1116
1116
1116
1116
1097
1097
1098
1098
1080
1250
1250
1250
1250
1
1
1
1
1
1
1
1
5
5
4
4
6
6
3
1
1
1
1
